,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
1872,Volkswagen,Passat,automatic,blue,287000,2002,False,gasoline,1.8,sedan,False,owned,front,3900.0,False,East Midlands,5,1,False,True,False,False,True,True,True,False,True,True,1
1873,Volkswagen,Golf,mechanical,blue,102000,1997,False,gasoline,1.8,universal,False,owned,front,5200.0,False,North West,30,18,False,True,False,False,False,False,False,False,True,True,38
1874,Volkswagen,Golf,mechanical,other,300000,1995,False,diesel,1.9,universal,False,owned,front,2500.0,False,North East,20,8,True,False,False,False,False,False,False,False,False,False,14
1875,Volkswagen,Golf,mechanical,silver,160000,2009,False,gasoline,1.4,universal,False,owned,front,8300.0,False,North East,13,52,False,True,False,True,False,False,False,False,True,False,76
1876,Volkswagen,Golf,mechanical,red,435000,1998,False,gasoline,1.8,hatchback,False,owned,front,4000.0,True,South East,17,2,False,False,False,False,False,True,False,False,True,True,2
1877,Volkswagen,Golf,mechanical,white,255000,1987,False,gasoline,1.6,hatchback,False,owned,front,530.0,False,North West,5,1,True,False,False,False,False,False,False,False,False,False,1
1878,Volkswagen,Passat,mechanical,black,215000,2006,False,gasoline,2.0,sedan,False,owned,front,6780.0,False,North East,12,14,False,False,False,True,False,True,False,False,True,True,19
1879,Volkswagen,Passat,mechanical,grey,142000,2016,False,diesel,1.6,universal,False,owned,front,14150.0,False,North East,11,4,False,False,False,True,False,False,True,True,True,True,11
1880,Volkswagen,Passat,mechanical,blue,295000,1994,False,gasoline,2.0,universal,False,owned,front,1850.0,False,North East,9,15,True,False,False,False,False,False,False,False,False,False,21
1881,Volkswagen,Golf,mechanical,white,420000,1990,False,diesel,1.6,hatchback,False,owned,front,950.0,False,South East,8,29,True,False,False,False,False,False,False,False,False,False,57
1882,Volkswagen,Passat,mechanical,silver,220000,2007,False,diesel,2.0,sedan,False,owned,front,7250.0,True,South West,10,35,False,False,False,False,False,True,True,True,True,True,80
1883,Volkswagen,Passat,mechanical,silver,108000,2018,False,gasoline,1.4,sedan,False,owned,front,18500.0,False,North West,9,7,False,True,False,False,False,True,False,True,True,True,46
1884,Volkswagen,Passat,mechanical,grey,444560,1988,False,gasoline,1.8,sedan,False,owned,front,715.38,False,North East,4,63,True,False,False,False,False,False,False,False,False,False,80
1885,Volkswagen,Passat,automatic,silver,265000,2000,False,diesel,1.9,sedan,False,owned,front,3600.0,False,East Midlands,8,2,True,False,False,False,False,False,False,False,False,False,3
1886,Volkswagen,Passat,mechanical,silver,331000,2007,False,diesel,1.9,universal,False,owned,front,7300.0,True,North East,16,16,False,False,False,False,False,True,False,True,True,False,22
1887,Volkswagen,Passat,mechanical,silver,320000,1998,False,gasoline,1.8,universal,False,owned,front,4150.0,False,North East,13,10,False,True,False,False,False,False,False,False,False,True,22
1888,Volkswagen,Passat,mechanical,green,250000,2002,False,gasoline,1.6,sedan,False,owned,front,4650.0,False,North East,5,12,False,True,False,False,False,True,False,False,True,True,26
1889,Volkswagen,Golf,mechanical,white,287000,2006,False,diesel,1.9,hatchback,False,owned,front,5300.0,False,North East,12,7,False,True,False,False,False,False,True,False,True,True,18
1890,Volkswagen,Passat,mechanical,red,380000,1995,False,gasoline,1.8,universal,False,owned,front,1800.0,False,North East,7,15,False,False,False,False,False,False,False,False,False,True,39
1891,Volkswagen,Passat,automatic,silver,193000,2002,False,diesel,1.9,sedan,False,owned,front,5150.0,False,North East,7,12,False,True,True,False,True,False,False,False,True,True,16
1892,Volkswagen,Golf,mechanical,blue,360000,1994,False,gasoline,1.8,universal,False,owned,front,2250.0,True,North West,8,10,True,False,False,False,False,False,False,False,False,False,18
1893,Volkswagen,Passat,mechanical,other,320000,1989,False,gasoline,1.6,sedan,False,owned,front,1350.0,True,East Midlands,5,47,True,False,False,False,False,False,False,False,False,False,88
1894,Volkswagen,Passat,automatic,black,241000,2011,True,gasoline,1.4,universal,False,owned,front,8500.0,True,North East,7,46,False,True,True,True,True,True,False,False,True,False,60
1895,Volkswagen,Passat,automatic,black,160000,2016,False,diesel,1.6,universal,False,owned,front,14700.0,False,North East,16,8,True,False,False,False,False,False,False,False,False,False,12
1896,Volkswagen,Passat,automatic,silver,276500,2001,False,diesel,1.9,universal,False,owned,front,3700.0,False,East Midlands,11,76,False,True,False,False,False,False,False,False,True,True,111
1897,Volkswagen,Passat,mechanical,black,340000,1992,False,diesel,1.9,sedan,False,owned,front,1050.0,False,East Midlands,5,6,True,False,False,False,False,False,False,False,False,False,18
1898,Volkswagen,Passat,mechanical,silver,999999,1992,False,gasoline,1.8,hatchback,False,owned,front,1000.0,True,North East,4,16,False,False,False,False,False,False,False,False,False,True,31
1899,Volkswagen,Golf,automatic,black,317000,2004,False,diesel,2.0,hatchback,False,owned,front,6300.0,False,South East,7,2,False,False,False,False,True,False,True,False,False,True,6
1900,Volkswagen,Golf,automatic,grey,68600,2012,False,gasoline,1.6,hatchback,False,owned,front,8000.0,False,North East,5,9,False,True,False,True,False,True,False,False,True,True,48
1901,Volkswagen,Golf,mechanical,red,390000,1994,False,gasoline,2.0,hatchback,False,owned,front,1900.0,True,West Midlands,6,22,True,False,False,False,False,False,False,False,False,False,35
1902,Volkswagen,Passat,automatic,other,345544,1995,False,gasoline,2.0,universal,False,owned,front,2700.0,True,North East,4,8,False,True,True,True,False,True,True,True,True,True,63
1903,Volkswagen,Passat,mechanical,black,319500,2007,False,diesel,1.9,universal,False,owned,front,6200.0,False,North East,11,7,False,True,False,True,False,True,True,True,True,True,48
1904,Volkswagen,Passat,automatic,silver,291000,2006,False,diesel,2.0,universal,False,owned,front,7000.0,True,North East,19,15,False,True,False,False,False,True,True,True,True,True,30
1905,Volkswagen,Passat,mechanical,silver,389000,2006,False,diesel,2.0,universal,False,owned,front,5300.0,True,North East,6,14,False,True,True,False,False,True,False,True,True,True,28
1906,Volkswagen,Passat,mechanical,silver,400000,2000,False,diesel,1.9,universal,False,owned,front,3300.0,True,North East,10,1,True,False,False,False,False,False,False,False,False,False,1
1907,Volkswagen,Passat,mechanical,black,300000,2006,False,diesel,2.0,universal,False,owned,front,7300.0,True,North East,1,2,False,True,True,False,False,True,False,False,True,False,9
1908,Volkswagen,Golf,mechanical,black,5556,1991,False,gasoline,1.8,coupe,False,owned,front,800.0,True,East Midlands,7,1,False,False,False,False,False,False,False,False,False,True,1
1909,Volkswagen,Golf,mechanical,silver,190386,2014,False,diesel,1.6,universal,False,owned,front,13150.0,True,North East,15,24,False,True,False,True,False,False,True,True,True,True,62
1910,Volkswagen,Passat,automatic,other,370000,1998,False,gasoline,1.6,sedan,False,owned,front,3177.46,True,North East,8,54,False,True,False,False,False,True,False,False,True,True,439
1911,Volkswagen,Passat,mechanical,red,350000,1990,False,gasoline,2.0,sedan,False,owned,front,900.0,True,North East,4,16,True,False,False,False,False,False,False,False,False,False,72
1912,Volkswagen,Golf,mechanical,white,304059,2008,False,diesel,1.9,hatchback,False,owned,front,5400.0,False,North East,12,22,False,True,False,False,False,False,False,False,True,True,74
1913,Volkswagen,Passat,automatic,black,314000,2009,True,gasoline,1.4,universal,False,owned,front,6908.38,False,West Midlands,5,3,False,False,True,True,False,True,False,False,False,True,5
1914,Volkswagen,Passat,mechanical,blue,320000,2001,False,gasoline,2.0,universal,False,owned,front,4500.0,False,North East,9,1,True,False,False,False,False,False,False,False,False,False,2
1915,Volkswagen,Passat,mechanical,blue,382000,1988,False,gasoline,1.8,sedan,False,owned,front,1000.0,True,North West,7,33,True,False,False,False,False,False,False,False,False,False,158
1916,Volkswagen,Golf,mechanical,red,350000,2004,False,diesel,2.0,hatchback,False,owned,front,4550.0,True,North East,10,10,False,True,False,False,False,False,False,False,False,False,31
1917,Volkswagen,Passat,mechanical,other,200200,2008,False,diesel,2.0,sedan,False,owned,front,7999.0,False,North West,9,18,False,True,True,False,False,True,True,True,True,True,126
1918,Volkswagen,Passat,mechanical,other,389000,1989,False,diesel,1.9,sedan,False,owned,front,2800.0,False,North West,8,1,False,False,False,False,False,False,False,False,False,True,2
1919,Volkswagen,Golf,mechanical,red,345543,1997,False,diesel,1.9,universal,False,owned,front,2400.0,False,East Midlands,15,10,False,False,False,False,False,False,False,False,False,True,33
1920,Volkswagen,Golf,automatic,silver,45600,2008,False,gasoline,1.6,hatchback,False,owned,front,8850.0,False,West Midlands,13,1,False,False,False,True,False,True,False,False,True,True,2
1921,Volkswagen,Golf,mechanical,red,365550,1994,False,gasoline,1.4,hatchback,False,owned,front,1500.0,True,South East,7,6,True,False,False,False,False,False,False,False,False,False,30
1922,Volkswagen,Golf,mechanical,blue,400000,1997,False,gasoline,1.4,hatchback,False,owned,front,1470.17,False,South East,9,1,False,False,False,False,False,False,False,False,False,True,2
1923,Volkswagen,Passat,automatic,other,240000,1999,False,gasoline,1.8,sedan,False,owned,front,2200.0,True,North East,14,24,False,True,False,False,True,True,False,False,False,True,97
1924,Volkswagen,Passat,automatic,silver,182000,2016,False,diesel,2.0,universal,True,owned,front,17999.0,True,North East,26,4,False,False,False,True,False,True,True,True,True,True,7
1925,Volkswagen,Passat,mechanical,blue,277600,1994,False,diesel,1.9,universal,False,owned,front,3900.0,False,South East,53,28,False,False,False,False,False,False,False,False,False,True,57
1926,Volkswagen,Golf,mechanical,blue,235896,1994,False,diesel,1.9,hatchback,False,owned,front,2100.0,True,South East,13,10,False,False,True,False,False,False,False,False,False,True,27
1927,Volkswagen,Golf,mechanical,black,250000,1996,False,gasoline,1.6,hatchback,False,owned,front,1600.0,False,North East,6,33,False,False,False,False,False,True,False,False,False,True,44
1928,Volkswagen,Golf,mechanical,black,168000,2015,False,diesel,1.6,universal,False,owned,front,12377.88,True,South West,22,2,False,False,False,True,False,True,True,True,True,True,3
1929,Volkswagen,Golf,mechanical,other,250000,1986,False,gasoline,1.8,hatchback,False,owned,front,2000.0,True,North East,16,42,False,False,False,False,False,False,False,True,False,True,90
1930,Volkswagen,Passat,mechanical,silver,290000,2000,False,gasoline,2.8,sedan,False,owned,all,3500.0,False,North East,11,13,False,True,True,False,True,True,True,False,True,True,47
1931,Volkswagen,Passat,automatic,silver,345000,1999,False,diesel,2.5,sedan,False,owned,front,2400.0,True,South East,6,57,False,True,False,False,False,True,False,False,True,True,90
1932,Volkswagen,Golf,mechanical,green,300000,1994,False,diesel,1.9,hatchback,False,owned,front,3000.0,True,North East,10,12,False,True,False,False,False,False,False,False,False,True,56
1933,Volkswagen,Golf,mechanical,blue,345000,2001,True,gasoline,1.6,hatchback,False,owned,front,4200.0,True,South West,9,27,False,True,False,False,False,True,False,False,True,False,62
1934,Volkswagen,Passat,mechanical,white,450000,1997,False,gasoline,1.6,sedan,False,owned,front,2500.0,True,South East,5,33,False,False,True,False,True,False,False,False,False,True,52
1935,Volkswagen,Golf,automatic,white,270000,1997,False,gasoline,1.8,universal,False,owned,front,1500.0,False,North East,6,1,False,False,False,False,False,False,False,False,False,True,2
1936,Volkswagen,Golf,mechanical,white,225983,1991,False,gasoline,1.4,hatchback,False,owned,front,1000.0,False,East Midlands,8,23,True,False,False,False,False,False,False,False,False,False,35
1937,Volkswagen,Passat,mechanical,other,142000,2008,False,diesel,1.9,sedan,False,owned,front,8300.0,False,North East,20,41,True,False,False,False,False,False,False,False,False,False,61
1938,Volkswagen,Passat,mechanical,black,165000,2016,False,diesel,1.6,universal,False,owned,front,16250.0,False,West Midlands,16,11,False,True,False,True,True,True,True,True,True,True,26
1939,Volkswagen,Passat,mechanical,green,290000,2001,False,gasoline,1.8,sedan,False,owned,front,4850.0,False,West Midlands,18,8,False,True,False,False,True,False,False,False,False,True,26
1940,Volkswagen,Passat,automatic,black,149000,2017,False,diesel,2.0,universal,False,owned,front,19900.0,False,North East,24,2,False,False,False,True,False,True,True,True,False,True,6
1941,Volkswagen,Passat,mechanical,blue,350000,1989,False,gasoline,1.8,sedan,False,owned,front,1450.0,False,South East,11,17,False,False,False,False,False,False,False,False,False,True,26
1942,Volkswagen,Passat,mechanical,silver,350000,1989,False,gasoline,1.8,sedan,False,owned,front,1400.0,False,South East,9,17,True,False,False,False,False,False,False,False,False,False,25
1943,Volkswagen,Passat,mechanical,red,350000,1995,False,diesel,1.9,universal,False,owned,front,2418.67,False,South West,7,1,False,False,False,False,False,False,False,False,False,True,2
1944,Volkswagen,Passat,mechanical,blue,375000,2002,False,diesel,2.5,universal,False,owned,front,5499.0,False,West Midlands,8,12,False,True,True,True,True,True,False,False,True,True,58
1945,Volkswagen,Passat,automatic,grey,195000,2016,False,diesel,2.0,universal,False,owned,front,19300.0,False,North East,8,26,False,True,True,True,True,True,True,True,True,True,76
1946,Volkswagen,Golf,automatic,black,264000,2009,False,diesel,2.0,universal,False,owned,front,8100.0,False,North East,8,30,False,True,False,True,False,False,False,True,True,True,85
1947,Volkswagen,Golf,mechanical,red,84000,1982,False,gasoline,1.3,hatchback,False,owned,front,990.0,True,North East,3,19,False,False,False,False,True,False,False,False,False,True,125
1948,Volkswagen,Passat,mechanical,green,430000,1994,False,diesel,1.9,universal,False,owned,front,2980.0,True,West Midlands,24,21,True,False,False,False,False,False,False,False,False,False,56
1949,Volkswagen,Passat,mechanical,silver,255090,1995,False,gasoline,2.0,sedan,False,owned,front,1490.0,False,North West,12,94,False,False,False,False,False,False,False,False,False,True,130
1950,Volkswagen,Passat,mechanical,green,300000,1991,False,gasoline,1.8,sedan,False,owned,front,1541.31,False,North East,1,45,True,False,False,False,False,False,False,False,False,False,94
1951,Volkswagen,Golf,mechanical,blue,200000,1991,False,gasoline,1.3,hatchback,False,owned,front,970.0,False,North East,6,5,True,False,False,False,False,False,False,False,False,False,8
1952,Volkswagen,Golf,mechanical,red,113632,1993,False,gasoline,1.4,hatchback,False,owned,front,1900.0,True,North East,8,19,False,False,False,False,False,False,False,True,False,False,47
1953,Volkswagen,Golf,mechanical,violet,300000,1995,False,gasoline,1.6,hatchback,False,owned,front,2300.0,False,North West,8,22,False,False,False,False,False,False,False,False,False,True,126
1954,Volkswagen,Golf,automatic,blue,320000,1998,False,gasoline,1.6,hatchback,False,owned,front,1900.0,False,West Midlands,9,31,False,False,False,False,True,False,False,False,False,True,71
1955,Volkswagen,Passat,automatic,blue,298000,2003,False,gasoline,1.8,sedan,False,owned,front,5100.0,True,North East,9,120,False,True,True,True,False,False,False,False,True,True,217
1956,Volkswagen,Passat,automatic,blue,250000,2007,False,diesel,2.0,universal,False,owned,front,5300.0,False,East Midlands,7,3,False,False,False,False,False,True,True,False,True,False,5
1957,Volkswagen,Passat,mechanical,black,191000,2015,False,diesel,1.6,universal,False,owned,front,14700.0,True,North East,13,13,False,True,True,True,True,True,True,True,True,True,19
1958,Volkswagen,Golf,mechanical,red,303300,1991,False,gasoline,1.3,hatchback,False,owned,front,1300.0,True,West Midlands,10,37,False,False,False,False,False,False,False,False,False,True,103
1959,Volkswagen,Passat,mechanical,blue,500000,1991,False,gasoline,1.8,universal,False,owned,front,2500.0,True,North East,11,10,False,False,True,False,True,True,True,True,False,False,25
1960,Volkswagen,Passat,automatic,black,151000,2010,False,gasoline,1.4,universal,False,owned,front,7200.0,False,North East,17,30,False,True,True,True,False,True,True,True,True,True,88
1961,Volkswagen,Passat,automatic,white,250000,1992,False,gasoline,1.8,universal,False,owned,front,950.0,False,North East,8,1,False,False,False,False,False,False,False,True,False,True,2
1962,Volkswagen,Passat,mechanical,black,285500,2006,False,diesel,2.0,sedan,False,owned,front,6200.0,True,North East,10,23,False,True,False,False,False,True,False,False,True,False,49
1963,Volkswagen,Passat,mechanical,black,240000,2011,False,diesel,1.6,universal,False,owned,front,9100.0,False,North East,11,48,False,True,False,False,False,True,True,True,True,False,135
1964,Volkswagen,Passat,mechanical,black,300000,1994,False,gasoline,2.0,universal,False,owned,front,2000.0,False,North East,5,6,True,False,False,False,False,False,False,False,False,False,14
1965,Volkswagen,Passat,mechanical,black,305000,1998,False,diesel,1.9,sedan,False,owned,front,3300.0,False,South East,6,3,False,False,False,False,False,False,False,False,False,True,30
1966,Volkswagen,Golf,mechanical,other,300000,1986,False,gasoline,1.3,hatchback,False,owned,front,700.0,False,North East,5,3,False,False,False,False,False,False,False,False,False,True,12
1967,Volkswagen,Passat,mechanical,white,400000,1996,False,diesel,1.9,sedan,False,owned,front,3700.0,False,North West,8,18,False,True,False,False,False,False,False,False,False,False,90
1968,Volkswagen,Golf,mechanical,silver,200000,1983,False,gasoline,1.6,hatchback,False,owned,front,1043.34,False,North East,7,3,False,False,False,False,False,False,False,False,False,True,25
1969,Volkswagen,Passat,mechanical,red,340000,1990,False,gasoline,1.8,universal,False,owned,front,1350.0,True,North East,9,34,True,False,False,False,False,False,False,False,False,False,90
1970,Volkswagen,Passat,mechanical,red,400000,1991,False,gasoline,1.8,universal,False,owned,front,1300.0,True,East Midlands,6,9,True,False,False,False,False,False,False,False,False,False,26
1971,Volkswagen,Golf,mechanical,red,320000,1989,False,diesel,1.6,hatchback,False,owned,front,1200.0,True,North East,19,1,True,False,False,False,False,False,False,False,False,False,2
1972,Volkswagen,Passat,mechanical,red,524744,1990,False,gasoline,1.8,universal,False,owned,front,2000.0,True,North East,21,4,False,False,False,False,False,False,False,True,False,False,19
1973,Volkswagen,Passat,automatic,blue,134200,2006,False,gasoline,3.2,sedan,False,owned,all,8500.0,False,North East,25,1,False,False,True,True,False,False,True,True,True,True,2
1974,Volkswagen,Passat,mechanical,black,116000,2012,False,gasoline,1.8,sedan,False,owned,front,11750.0,False,North East,4,2,False,True,False,True,False,True,False,False,True,True,63
1975,Volkswagen,Passat,mechanical,red,245000,1984,False,gasoline,1.6,hatchback,False,owned,front,200.0,True,East Midlands,2,90,True,False,False,False,False,False,False,False,False,False,580
1976,Volkswagen,Passat,mechanical,blue,380000,2005,False,diesel,2.0,universal,False,owned,front,5950.0,True,South West,11,39,False,True,False,False,False,True,False,False,True,False,49
1977,Volkswagen,Passat,mechanical,white,450000,1987,False,diesel,1.6,universal,False,emergency,front,300.0,True,South East,2,2,True,False,False,False,False,False,False,False,False,False,5
1978,Volkswagen,Golf,mechanical,blue,167800,2009,False,gasoline,1.4,hatchback,False,owned,front,7500.0,False,North East,27,4,False,False,False,False,False,False,True,True,True,True,8
1979,Volkswagen,Passat,mechanical,grey,170000,2008,False,gasoline,1.8,sedan,False,owned,front,7610.0,False,South West,5,12,False,True,False,False,False,True,False,False,True,True,130
1980,Volkswagen,Golf,mechanical,black,228000,1997,False,gasoline,1.6,hatchback,False,owned,front,1900.0,True,East Midlands,8,1,False,False,False,False,False,False,False,False,False,True,2
1981,Volkswagen,Passat,mechanical,other,440000,1989,True,gasoline,1.6,sedan,False,owned,front,500.0,False,North East,6,3,True,False,False,False,False,False,False,False,False,False,5
1982,Volkswagen,Golf,mechanical,silver,1111,1997,False,gasoline,1.8,hatchback,False,owned,front,2250.0,True,South West,6,14,True,False,False,False,False,False,False,False,False,False,60
1983,Volkswagen,Passat,automatic,blue,300000,2007,False,gasoline,2.0,sedan,False,owned,front,6000.0,False,North East,10,32,False,True,False,False,True,True,False,False,True,True,55
1984,Volkswagen,Golf,mechanical,other,111111,1997,False,gasoline,1.4,hatchback,False,owned,front,1050.0,True,North West,7,23,True,False,False,False,False,False,False,False,False,False,149
1985,Volkswagen,Passat,mechanical,red,200000,1990,False,diesel,1.9,universal,False,owned,front,1200.0,False,West Midlands,6,1,True,False,False,False,False,False,False,False,False,False,2
1986,Volkswagen,Golf,mechanical,red,285000,1997,False,diesel,1.9,universal,False,owned,all,3000.0,False,North East,9,4,False,True,False,False,False,False,False,False,False,False,13
1987,Volkswagen,Passat,automatic,white,215000,2002,False,diesel,1.9,universal,False,owned,front,3800.0,False,North West,12,4,False,True,False,True,False,False,True,False,False,True,7
1988,Volkswagen,Passat,mechanical,blue,32000,2006,False,diesel,2.0,universal,False,owned,front,5850.0,True,North East,9,2,False,True,False,False,False,True,False,False,True,False,3
1989,Volkswagen,Golf,mechanical,white,300000,1986,False,gasoline,1.6,hatchback,False,owned,front,350.0,False,South East,6,4,True,False,False,False,False,False,False,False,False,False,32
1990,Volkswagen,Golf,automatic,white,127000,2010,False,diesel,1.6,universal,False,owned,front,8500.0,False,North East,43,47,False,True,False,True,False,True,False,False,True,False,78
1991,Volkswagen,Passat,mechanical,blue,290000,1996,False,gasoline,1.8,sedan,False,owned,front,2590.0,True,South West,12,11,False,True,False,False,False,False,False,False,False,True,39
1992,Volkswagen,Golf,mechanical,red,230000,1995,False,gasoline,1.4,hatchback,False,owned,front,2000.0,False,South East,13,46,True,False,False,False,False,False,False,False,False,False,85
1993,Volkswagen,Golf,mechanical,green,134000,1997,False,diesel,1.9,universal,False,owned,front,2000.0,False,North West,23,51,True,False,False,False,False,False,False,False,False,False,131
1994,Volkswagen,Passat,automatic,brown,232000,2013,False,gasoline,2.0,sedan,False,owned,front,12450.0,False,North East,17,9,False,True,True,True,False,True,False,False,True,True,17
1995,Volkswagen,Passat,mechanical,black,298000,2009,False,gasoline,1.4,universal,False,owned,front,6900.0,False,North East,18,6,False,True,False,False,False,True,False,False,True,False,83
1996,Volkswagen,Passat,automatic,silver,368000,2002,False,diesel,1.9,universal,False,owned,front,4250.0,False,South West,7,2,False,False,True,False,False,False,False,False,False,False,5
1997,Volkswagen,Passat,automatic,yellow,246000,2001,False,gasoline,1.8,sedan,False,owned,front,3750.0,True,South West,5,7,False,True,False,False,True,True,False,False,True,True,32
1998,Volkswagen,Passat,automatic,grey,207000,2008,False,gasoline,2.0,sedan,False,owned,front,5799.0,False,North East,21,9,True,False,False,False,False,False,False,False,False,False,15
1999,Volkswagen,Passat,mechanical,blue,250000,1994,False,gasoline,1.8,universal,False,owned,front,1850.0,False,East Midlands,4,2,True,False,False,False,False,False,False,False,False,False,10
2000,Volkswagen,Golf,automatic,silver,179000,2009,False,gasoline,1.4,universal,False,owned,front,5699.0,False,North West,10,16,False,True,False,True,False,False,False,True,True,True,21
2001,Volkswagen,Passat,automatic,black,260000,2005,False,gasoline,2.0,sedan,False,owned,front,5200.0,False,South East,10,40,False,True,True,True,True,True,False,False,True,True,74
2002,Volkswagen,Passat,mechanical,white,400000,1994,False,gasoline,1.8,sedan,False,owned,front,1400.0,False,North East,11,30,False,False,False,False,False,False,False,False,False,True,58
2003,Volkswagen,Passat,mechanical,brown,245000,2009,False,gasoline,1.6,sedan,False,owned,front,6500.0,False,North East,15,4,False,False,False,False,False,True,False,False,False,True,6
2004,Volkswagen,Golf,mechanical,blue,310000,1998,False,gasoline,1.6,hatchback,False,owned,front,3500.0,True,East Midlands,5,20,False,False,True,False,False,False,False,False,False,True,37
2005,Volkswagen,Golf,mechanical,blue,335000,2000,False,gasoline,1.4,hatchback,False,owned,front,3500.0,False,North East,7,36,False,True,False,False,False,False,False,False,True,False,89
2006,Volkswagen,Passat,automatic,blue,245000,2009,True,gasoline,1.4,universal,False,owned,front,8100.0,False,North East,10,11,False,True,True,True,True,True,False,True,True,True,24
2007,Volkswagen,Passat,mechanical,blue,311000,1999,False,diesel,1.9,minibus,False,owned,front,4600.0,False,South West,31,2,False,True,False,False,False,False,False,False,False,False,3
2008,Volkswagen,Passat,automatic,silver,172000,2011,False,gasoline,1.8,sedan,False,owned,front,10900.0,False,North East,22,1,False,False,True,True,True,True,True,True,True,True,2
2009,Volkswagen,Golf,automatic,black,132000,2010,False,gasoline,1.4,hatchback,False,owned,front,8250.0,False,North East,11,11,False,True,False,False,True,False,True,True,True,True,18
2010,Volkswagen,Passat,automatic,black,206000,1998,False,gasoline,1.8,sedan,False,owned,front,2490.0,False,North East,7,4,False,False,False,False,True,True,False,False,False,True,61
2011,Volkswagen,Golf,mechanical,black,300000,1989,False,gasoline,1.8,hatchback,False,owned,front,900.0,False,North East,3,35,True,False,False,False,False,False,False,False,False,False,168
2012,Volkswagen,Passat,automatic,grey,350000,1991,False,gasoline,2.0,sedan,False,owned,front,2500.0,True,West Midlands,20,4,False,False,False,False,False,False,False,False,False,True,69
2013,Volkswagen,Golf,mechanical,white,123456,1992,False,diesel,1.9,hatchback,False,owned,front,1500.0,True,North East,4,8,True,False,False,False,False,False,False,False,False,False,31
2014,Volkswagen,Golf,mechanical,silver,160000,2009,False,gasoline,1.4,hatchback,False,owned,front,6500.0,False,South West,7,33,False,True,False,False,False,True,False,False,False,False,59
2015,Volkswagen,Golf,mechanical,black,375000,2000,False,gasoline,1.6,hatchback,False,owned,front,3800.0,False,North East,7,23,False,True,False,False,False,False,False,False,True,False,40
2016,Volkswagen,Golf,mechanical,silver,171000,2014,False,gasoline,1.2,hatchback,False,owned,front,8750.0,False,North East,5,16,False,True,False,True,False,True,False,False,True,True,66
2017,Volkswagen,Passat,automatic,silver,280000,1998,False,gasoline,1.6,sedan,False,owned,front,3850.0,True,South East,11,111,False,True,True,False,False,True,False,False,True,True,152
2018,Volkswagen,Passat,automatic,black,220000,2007,False,diesel,2.0,universal,False,owned,front,6990.0,True,North East,20,21,False,False,True,False,False,True,True,True,True,False,58
2019,Volkswagen,Golf,mechanical,green,250000,1996,False,gasoline,1.6,universal,False,owned,front,1200.0,False,North East,1,55,False,True,False,False,False,False,False,False,False,False,135
2020,Volkswagen,Passat,mechanical,green,300000,1986,False,diesel,1.6,universal,False,owned,front,1900.0,True,North West,5,40,True,False,False,False,False,False,False,False,False,False,160
2021,Volkswagen,Passat,mechanical,white,300000,1993,False,gasoline,1.8,universal,False,owned,front,1900.0,True,West Midlands,3,90,False,True,False,False,False,False,False,False,False,True,238
2022,Volkswagen,Passat,mechanical,brown,240000,2011,True,gasoline,1.4,universal,False,owned,front,8536.46,False,North East,17,86,False,False,False,True,False,True,False,True,True,True,264
2023,Volkswagen,Passat,mechanical,green,300000,1998,False,gasoline,1.8,universal,False,owned,front,3000.0,True,North East,10,22,True,False,False,False,False,False,False,False,False,False,53
2024,Volkswagen,Passat,automatic,brown,204000,2009,False,gasoline,1.8,universal,False,owned,front,6300.0,False,North East,14,3,False,True,False,False,False,True,False,True,False,False,27
2025,Volkswagen,Passat,mechanical,green,280000,1994,False,gasoline,1.8,sedan,False,owned,front,2000.0,True,North East,11,26,True,False,False,False,False,False,False,False,False,False,35
2026,Volkswagen,Passat,mechanical,silver,336000,1998,True,gasoline,1.8,sedan,False,owned,front,3300.0,False,North East,19,90,False,True,False,False,False,False,False,False,False,False,207
2027,Volkswagen,Passat,mechanical,silver,300001,1998,False,gasoline,1.8,universal,False,owned,front,4150.0,False,North East,9,3,False,True,False,False,True,False,False,False,False,True,20
2028,Volkswagen,Passat,mechanical,blue,214000,2001,False,diesel,1.9,sedan,False,owned,front,6300.0,False,North East,9,22,False,True,True,True,True,True,False,True,True,True,53
2029,Volkswagen,Passat,mechanical,blue,348612,2007,False,diesel,2.0,universal,True,owned,front,5699.99,True,North East,21,4,True,False,False,False,False,False,False,False,False,False,6
2030,Volkswagen,Passat,automatic,brown,355000,2010,False,diesel,2.0,universal,False,owned,front,9600.0,False,West Midlands,10,27,False,True,False,True,False,True,True,True,True,True,60
2031,Volkswagen,Passat,automatic,other,1452,2001,False,gasoline,1.8,sedan,False,owned,front,4000.0,True,North East,6,1,True,False,False,False,False,False,False,False,False,False,2
2032,Volkswagen,Golf,mechanical,red,300000,1998,False,gasoline,1.4,hatchback,False,owned,front,2700.0,False,North East,14,5,True,False,False,False,False,False,False,False,False,False,18
2033,Volkswagen,Passat,automatic,silver,260000,2005,False,gasoline,2.8,sedan,False,owned,all,5300.0,False,North East,10,3,False,True,True,False,True,True,False,False,True,False,99
